shot,seed,method,display_name,true_class,pred_class,count,row_normalized
64,43,baseline_cnn,CNN Baseline,vehicle,airplane,575.0,0.08805513016845329
64,43,baseline_cnn,CNN Baseline,vehicle,ship,736.0,0.11271056661562022
64,43,baseline_cnn,CNN Baseline,vehicle,vehicle,4968.0,0.7607963246554365
64,43,baseline_cnn,CNN Baseline,vehicle,harbor,251.0,0.03843797856049005
64,43,baseline_cnn,CNN Baseline,harbor,airplane,9.0,0.011124845488257108
64,43,baseline_cnn,CNN Baseline,harbor,ship,18.0,0.022249690976514216
64,43,baseline_cnn,CNN Baseline,harbor,vehicle,31.0,0.038318912237330034
64,43,baseline_cnn,CNN Baseline,harbor,harbor,751.0,0.9283065512978986
64,43,hybrid_control,Classical Control,airplane,airplane,1804.0,0.7408624229979466
64,43,hybrid_control,Classical Control,airplane,ship,125.0,0.0513347022587269
64,43,hybrid_control,Classical Control,airplane,vehicle,411.0,0.16878850102669404
64,43,hybrid_control,Classical Control,airplane,harbor,95.0,0.039014373716632446
64,43,hybrid_control,Classical Control,ship,airplane,371.0,0.033441499909861186
64,43,hybrid_control,Classical Control,ship,ship,8737.0,0.7875428159365423
64,43,hybrid_control,Classical Control,ship,vehicle,1089.0,0.0981611681990265
64,43,hybrid_control,Classical Control,ship,harbor,897.0,0.08085451595457004
64,43,hybrid_control,Classical Control,vehicle,airplane,497.0,0.07611026033690658
64,43,hybrid_control,Classical Control,vehicle,ship,890.0,0.1362940275650842
64,43,hybrid_control,Classical Control,vehicle,vehicle,4821.0,0.7382848392036754
64,43,hybrid_control,Classical Control,vehicle,harbor,322.0,0.04931087289433384
64,43,hybrid_control,Classical Control,harbor,airplane,8.0,0.009888751545117428
64,43,hybrid_control,Classical Control,harbor,ship,21.0,0.02595797280593325
64,43,hybrid_control,Classical Control,harbor,vehicle,15.0,0.018541409147095178
64,43,hybrid_control,Classical Control,harbor,harbor,765.0,0.9456118665018541
64,43,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1755.0,0.7207392197125256
64,43,hybrid_no_entanglement,QNN No-Ent,airplane,ship,131.0,0.05379876796714579
64,43,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,459.0,0.18850102669404517
64,43,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,90.0,0.03696098562628337
64,43,hybrid_no_entanglement,QNN No-Ent,ship,airplane,352.0,0.031728862448170185
64,43,hybrid_no_entanglement,QNN No-Ent,ship,ship,8814.0,0.7944835045970795
64,43,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,1046.0,0.09428519920677844
64,43,hybrid_no_entanglement,QNN No-Ent,ship,harbor,882.0,0.07950243374797188
64,43,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,492.0,0.07534456355283307
64,43,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,875.0,0.1339969372128637
64,43,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,4898.0,0.7500765696784073
64,43,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,265.0,0.04058192955589587
64,43,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,9.0,0.011124845488257108
64,43,hybrid_no_entanglement,QNN No-Ent,harbor,ship,19.0,0.023485784919653894
64,43,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,17.0,0.021013597033374538
64,43,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,764.0,0.9443757725587144
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1841.0,0.7560574948665297
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,165.0,0.06776180698151951
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,334.0,0.1371663244353183
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,95.0,0.039014373716632446
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,427.0,0.03848927348116099
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,8585.0,0.7738417162430142
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,1096.0,0.09879213989543897
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,986.0,0.08887687038038579
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,566.0,0.08667687595712098
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,801.0,0.1226646248085758
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,4932.0,0.7552833078101072
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,231.0,0.03537519142419602
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,10.0,0.012360939431396786
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,17.0,0.021013597033374538
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,20.0,0.024721878862793572
64,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,762.0,0.9419035846724351
64,44,baseline_cnn,CNN Baseline,airplane,airplane,1466.0,0.602053388090349
64,44,baseline_cnn,CNN Baseline,airplane,ship,35.0,0.014373716632443531
64,44,baseline_cnn,CNN Baseline,airplane,vehicle,802.0,0.32936344969199177
64,44,baseline_cnn,CNN Baseline,airplane,harbor,132.0,0.05420944558521561
64,44,baseline_cnn,CNN Baseline,ship,airplane,253.0,0.02280511988462232
64,44,baseline_cnn,CNN Baseline,ship,ship,6913.0,0.6231296196142059
64,44,baseline_cnn,CNN Baseline,ship,vehicle,2685.0,0.24202271498107084
64,44,baseline_cnn,CNN Baseline,ship,harbor,1243.0,0.11204254552010096
64,44,baseline_cnn,CNN Baseline,vehicle,airplane,297.0,0.04548238897396631
64,44,baseline_cnn,CNN Baseline,vehicle,ship,284.0,0.04349157733537519
64,44,baseline_cnn,CNN Baseline,vehicle,vehicle,5770.0,0.8836140888208269
64,44,baseline_cnn,CNN Baseline,vehicle,harbor,179.0,0.027411944869831548
64,44,baseline_cnn,CNN Baseline,harbor,airplane,17.0,0.021013597033374538
64,44,baseline_cnn,CNN Baseline,harbor,ship,14.0,0.0173053152039555
64,44,baseline_cnn,CNN Baseline,harbor,vehicle,37.0,0.04573547589616811
64,44,baseline_cnn,CNN Baseline,harbor,harbor,741.0,0.9159456118665018
64,44,hybrid_control,Classical Control,airplane,airplane,1703.0,0.6993839835728953
64,44,hybrid_control,Classical Control,airplane,ship,87.0,0.03572895277207392
64,44,hybrid_control,Classical Control,airplane,vehicle,507.0,0.2082135523613963
64,44,hybrid_control,Classical Control,airplane,harbor,138.0,0.056673511293634495
64,44,hybrid_control,Classical Control,ship,airplane,502.0,0.045249684514151796
64,44,hybrid_control,Classical Control,ship,ship,8433.0,0.7601406165494862
64,44,hybrid_control,Classical Control,ship,vehicle,908.0,0.08184604290607536
64,44,hybrid_control,Classical Control,ship,harbor,1251.0,0.11276365603028664
64,44,hybrid_control,Classical Control,vehicle,airplane,546.0,0.08361408882082695
64,44,hybrid_control,Classical Control,vehicle,ship,1034.0,0.15834609494640123
64,44,hybrid_control,Classical Control,vehicle,vehicle,4713.0,0.7217457886676876
64,44,hybrid_control,Classical Control,vehicle,harbor,237.0,0.03629402756508423
64,44,hybrid_control,Classical Control,harbor,airplane,21.0,0.02595797280593325
64,44,hybrid_control,Classical Control,harbor,ship,34.0,0.042027194066749075
64,44,hybrid_control,Classical Control,harbor,vehicle,6.0,0.007416563658838072
64,44,hybrid_control,Classical Control,harbor,harbor,748.0,0.9245982694684796
64,44,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1700.0,0.6981519507186859
64,44,hybrid_no_entanglement,QNN No-Ent,airplane,ship,73.0,0.02997946611909651
64,44,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,523.0,0.21478439425051335
64,44,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,139.0,0.05708418891170431
64,44,hybrid_no_entanglement,QNN No-Ent,ship,airplane,527.0,0.04750315485848206
64,44,hybrid_no_entanglement,QNN No-Ent,ship,ship,8262.0,0.7447268793942672
64,44,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,939.0,0.08464034613304489
64,44,hybrid_no_entanglement,QNN No-Ent,ship,harbor,1366.0,0.12312961961420588
64,44,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,520.0,0.07963246554364471
64,44,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,914.0,0.13996937212863705
64,44,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,4873.0,0.7462480857580398
64,44,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,223.0,0.03415007656967841
64,44,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,21.0,0.02595797280593325
64,44,hybrid_no_entanglement,QNN No-Ent,harbor,ship,34.0,0.042027194066749075
64,44,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,6.0,0.007416563658838072
64,44,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,748.0,0.9245982694684796
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1695.0,0.6960985626283368
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,64.0,0.026283367556468172
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,525.0,0.21560574948665298
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,151.0,0.06201232032854209
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,458.0,0.04128357670813052
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,8264.0,0.7449071570218136
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,972.0,0.08761492698756085
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,1400.0,0.12619433928249504
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,524.0,0.08024502297090352
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,1050.0,0.16079632465543645
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,4788.0,0.7332312404287902
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,168.0,0.02572741194486983
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,20.0,0.024721878862793572
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,42.0,0.0519159456118665
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,7.0,0.00865265760197775
64,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,740.0,0.9147095179233622
64,45,baseline_cnn,CNN Baseline,airplane,airplane,1719.0,0.7059548254620123
64,45,baseline_cnn,CNN Baseline,airplane,ship,64.0,0.026283367556468172
64,45,baseline_cnn,CNN Baseline,airplane,vehicle,622.0,0.25544147843942505
64,45,baseline_cnn,CNN Baseline,airplane,harbor,30.0,0.012320328542094456
64,45,baseline_cnn,CNN Baseline,ship,airplane,320.0,0.028844420407427438
64,45,baseline_cnn,CNN Baseline,ship,ship,7428.0,0.6695511087074094
64,45,baseline_cnn,CNN Baseline,ship,vehicle,2920.0,0.26320533621777537
64,45,baseline_cnn,CNN Baseline,ship,harbor,426.0,0.03839913466738778
64,45,baseline_cnn,CNN Baseline,vehicle,airplane,451.0,0.06906584992343032
64,45,baseline_cnn,CNN Baseline,vehicle,ship,284.0,0.04349157733537519
64,45,baseline_cnn,CNN Baseline,vehicle,vehicle,5673.0,0.868759571209801
64,45,baseline_cnn,CNN Baseline,vehicle,harbor,122.0,0.01868300153139357
64,45,baseline_cnn,CNN Baseline,harbor,airplane,21.0,0.02595797280593325
64,45,baseline_cnn,CNN Baseline,harbor,ship,25.0,0.030902348578491966
64,45,baseline_cnn,CNN Baseline,harbor,vehicle,34.0,0.042027194066749075
64,45,baseline_cnn,CNN Baseline,harbor,harbor,729.0,0.9011124845488258
64,45,hybrid_control,Classical Control,airplane,airplane,1877.0,0.7708418891170431
64,45,hybrid_control,Classical Control,airplane,ship,108.0,0.04435318275154004
64,45,hybrid_control,Classical Control,airplane,vehicle,412.0,0.16919917864476386
64,45,hybrid_control,Classical Control,airplane,harbor,38.0,0.015605749486652977
64,45,hybrid_control,Classical Control,ship,airplane,346.0,0.031188029565530916
64,45,hybrid_control,Classical Control,ship,ship,8165.0,0.7359834144582658
64,45,hybrid_control,Classical Control,ship,vehicle,1983.0,0.17874526771227692
64,45,hybrid_control,Classical Control,ship,harbor,600.0,0.05408328826392644
64,45,hybrid_control,Classical Control,vehicle,airplane,650.0,0.0995405819295559
64,45,hybrid_control,Classical Control,vehicle,ship,506.0,0.0774885145482389
64,45,hybrid_control,Classical Control,vehicle,vehicle,5170.0,0.7917304747320061
64,45,hybrid_control,Classical Control,vehicle,harbor,204.0,0.03124042879019908
64,45,hybrid_control,Classical Control,harbor,airplane,24.0,0.029666254635352288
64,45,hybrid_control,Classical Control,harbor,ship,15.0,0.018541409147095178
64,45,hybrid_control,Classical Control,harbor,vehicle,26.0,0.032138442521631644
64,45,hybrid_control,Classical Control,harbor,harbor,744.0,0.9196538936959209
64,45,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1967.0,0.8078028747433265
64,45,hybrid_no_entanglement,QNN No-Ent,airplane,ship,76.0,0.031211498973305954
64,45,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,326.0,0.13388090349075976
64,45,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,66.0,0.027104722792607804
64,45,hybrid_no_entanglement,QNN No-Ent,ship,airplane,684.0,0.06165494862087615
64,45,hybrid_no_entanglement,QNN No-Ent,ship,ship,8076.0,0.72796106003245
64,45,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,1437.0,0.12952947539210383
64,45,hybrid_no_entanglement,QNN No-Ent,ship,harbor,897.0,0.08085451595457004
64,45,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,887.0,0.13583460949464013
64,45,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,499.0,0.07641653905053598
64,45,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,4823.0,0.7385911179173047
64,45,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,321.0,0.04915773353751914
64,45,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,23.0,0.02843016069221261
64,45,hybrid_no_entanglement,QNN No-Ent,harbor,ship,19.0,0.023485784919653894
64,45,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,14.0,0.0173053152039555
64,45,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,753.0,0.930778739184178
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1990.0,0.8172484599589322
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,129.0,0.05297741273100616
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,269.0,0.11047227926078029
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,47.0,0.019301848049281315
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,490.0,0.044168018748873265
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,8986.0,0.8099873805660718
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,924.0,0.08328826392644673
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,694.0,0.06255633675860826
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,959.0,0.14686064318529862
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,726.0,0.1111791730474732
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,4521.0,0.692343032159265
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,324.0,0.04961715160796325
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,21.0,0.02595797280593325
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,24.0,0.029666254635352288
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,16.0,0.019777503090234856
64,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,748.0,0.9245982694684796
64,46,baseline_cnn,CNN Baseline,airplane,airplane,1295.0,0.5318275154004107
64,46,baseline_cnn,CNN Baseline,airplane,ship,84.0,0.03449691991786448
64,46,baseline_cnn,CNN Baseline,airplane,vehicle,1005.0,0.4127310061601643
64,46,baseline_cnn,CNN Baseline,airplane,harbor,51.0,0.020944558521560575
64,46,baseline_cnn,CNN Baseline,ship,airplane,500.0,0.04506940688660537
64,46,baseline_cnn,CNN Baseline,ship,ship,7282.0,0.6563908418965206
64,46,baseline_cnn,CNN Baseline,ship,vehicle,1839.0,0.16576527852893455
64,46,baseline_cnn,CNN Baseline,ship,harbor,1473.0,0.13277447268793943
64,46,baseline_cnn,CNN Baseline,vehicle,airplane,291.0,0.0445635528330781
64,46,baseline_cnn,CNN Baseline,vehicle,ship,809.0,0.12388973966309341
64,46,baseline_cnn,CNN Baseline,vehicle,vehicle,5238.0,0.8021439509954058
64,46,baseline_cnn,CNN Baseline,vehicle,harbor,192.0,0.029402756508422664
64,46,baseline_cnn,CNN Baseline,harbor,airplane,16.0,0.019777503090234856
64,46,baseline_cnn,CNN Baseline,harbor,ship,26.0,0.032138442521631644
64,46,baseline_cnn,CNN Baseline,harbor,vehicle,27.0,0.03337453646477132
64,46,baseline_cnn,CNN Baseline,harbor,harbor,740.0,0.9147095179233622
64,46,hybrid_control,Classical Control,airplane,airplane,1670.0,0.6858316221765913
64,46,hybrid_control,Classical Control,airplane,ship,149.0,0.06119096509240246
64,46,hybrid_control,Classical Control,airplane,vehicle,535.0,0.21971252566735114
64,46,hybrid_control,Classical Control,airplane,harbor,81.0,0.03326488706365503
64,46,hybrid_control,Classical Control,ship,airplane,549.0,0.0494862087614927
64,46,hybrid_control,Classical Control,ship,ship,7017.0,0.6325040562466198
64,46,hybrid_control,Classical Control,ship,vehicle,1185.0,0.10681449432125473
64,46,hybrid_control,Classical Control,ship,harbor,2343.0,0.21119524067063278
64,46,hybrid_control,Classical Control,vehicle,airplane,493.0,0.07549770290964777
64,46,hybrid_control,Classical Control,vehicle,ship,1356.0,0.20765696784073506
64,46,hybrid_control,Classical Control,vehicle,vehicle,4379.0,0.6705972434915773
64,46,hybrid_control,Classical Control,vehicle,harbor,302.0,0.04624808575803982
64,46,hybrid_control,Classical Control,harbor,airplane,15.0,0.018541409147095178
64,46,hybrid_control,Classical Control,harbor,ship,26.0,0.032138442521631644
64,46,hybrid_control,Classical Control,harbor,vehicle,17.0,0.021013597033374538
64,46,hybrid_control,Classical Control,harbor,harbor,751.0,0.9283065512978986
64,46,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1607.0,0.659958932238193
64,46,hybrid_no_entanglement,QNN No-Ent,airplane,ship,125.0,0.0513347022587269
64,46,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,631.0,0.25913757700205337
64,46,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,72.0,0.029568788501026694
64,46,hybrid_no_entanglement,QNN No-Ent,ship,airplane,556.0,0.050117180457905176
64,46,hybrid_no_entanglement,QNN No-Ent,ship,ship,7219.0,0.6507120966288084
64,46,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,1335.0,0.12033531638723634
64,46,hybrid_no_entanglement,QNN No-Ent,ship,harbor,1984.0,0.17883540652605012
64,46,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,456.0,0.06983154670750383
64,46,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,1035.0,0.1584992343032159
64,46,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,4681.0,0.7168453292496172
64,46,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,358.0,0.054823889739663095
64,46,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,15.0,0.018541409147095178
64,46,hybrid_no_entanglement,QNN No-Ent,harbor,ship,17.0,0.021013597033374538
64,46,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,19.0,0.023485784919653894
64,46,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,758.0,0.9369592088998764
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1354.0,0.5560574948665298
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,135.0,0.055441478439425054
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,887.0,0.3642710472279261
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,59.0,0.024229979466119097
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,371.0,0.033441499909861186
64,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,7599.0,0.6849648458626284
