shot,method,circuit_type,num_runs,accuracy_mean,accuracy_std,f1_mean,f1_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,roc_auc_mean,roc_auc_std,runtime_seconds_mean,runtime_seconds_std
64,baseline_cnn,,7,0.7310988800350502,0.025321627668944875,0.6708027474720983,0.035186506510791166,0.6708027474720983,0.035186506510791166,0.743351246013404,0.024112604141252904,0.9234919005322418,0.00809420077434227,61.67081592258598,5.950235553981237
64,hybrid_control,,7,0.7392590158547605,0.03622468948808211,0.670549291624096,0.03783795735359932,0.670549291624096,0.03783795735359932,0.7542242846443805,0.03153621651937057,0.9218534710076225,0.012771670159653975,65.9255711548363,11.178761247926618
64,hybrid_no_entanglement,no_entanglement,7,0.7410320655001505,0.028271226843619244,0.6684547932572381,0.027985479306889514,0.6684547932572381,0.027985479306889514,0.7568410971650867,0.024938474696501844,0.9219233421977235,0.011171716402853296,161.17525851798044,27.40371583449379
64,hybrid_zz_real_amplitudes,zz_real_amplitudes,7,0.744988909882527,0.028414705813118533,0.6706969624749268,0.03142967160948892,0.6706969624749268,0.03142967160948892,0.7593814494182236,0.025132895863059487,0.9232989058415619,0.011282200899014374,492.67925876786467,100.72117000571461
