shot,seed,method,display_name,true_class,pred_class,count,row_normalized
32,42,hybrid_no_entanglement,QNN No-Ent,ship,harbor,824.0,0.07427438254912565
32,42,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,388.0,0.05941807044410413
32,42,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,1043.0,0.15972434915773354
32,42,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,5081.0,0.7781010719754977
32,42,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,18.0,0.0027565084226646246
32,42,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,8.0,0.009888751545117428
32,42,hybrid_no_entanglement,QNN No-Ent,harbor,ship,43.0,0.05315203955500618
32,42,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,99.0,0.12237330037082818
32,42,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,659.0,0.8145859085290482
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1851.0,0.760164271047228
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,107.0,0.04394250513347023
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,353.0,0.14496919917864476
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,124.0,0.05092402464065708
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,459.0,0.041373715521903734
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,7109.0,0.6407968271137552
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,1412.0,0.12727600504777356
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,2114.0,0.1905534523165675
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,622.0,0.09525267993874426
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,1090.0,0.1669218989280245
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,4715.0,0.722052067381317
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,103.0,0.015773353751914243
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,11.0,0.013597033374536464
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,70.0,0.0865265760197775
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,31.0,0.038318912237330034
32,42,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,697.0,0.861557478368356
32,43,baseline_cnn,CNN Baseline,airplane,airplane,0.0,0.0
32,43,baseline_cnn,CNN Baseline,airplane,ship,1043.0,0.4283367556468172
32,43,baseline_cnn,CNN Baseline,airplane,vehicle,1392.0,0.5716632443531827
32,43,baseline_cnn,CNN Baseline,airplane,harbor,0.0,0.0
32,43,baseline_cnn,CNN Baseline,ship,airplane,0.0,0.0
32,43,baseline_cnn,CNN Baseline,ship,ship,6233.0,0.5618352262484225
32,43,baseline_cnn,CNN Baseline,ship,vehicle,4861.0,0.4381647737515774
32,43,baseline_cnn,CNN Baseline,ship,harbor,0.0,0.0
32,43,baseline_cnn,CNN Baseline,vehicle,airplane,0.0,0.0
32,43,baseline_cnn,CNN Baseline,vehicle,ship,855.0,0.13093415007656967
32,43,baseline_cnn,CNN Baseline,vehicle,vehicle,5675.0,0.8690658499234303
32,43,baseline_cnn,CNN Baseline,vehicle,harbor,0.0,0.0
32,43,baseline_cnn,CNN Baseline,harbor,airplane,0.0,0.0
32,43,baseline_cnn,CNN Baseline,harbor,ship,265.0,0.32756489493201485
32,43,baseline_cnn,CNN Baseline,harbor,vehicle,544.0,0.6724351050679852
32,43,baseline_cnn,CNN Baseline,harbor,harbor,0.0,0.0
32,43,hybrid_control,Classical Control,airplane,airplane,2014.0,0.8271047227926078
32,43,hybrid_control,Classical Control,airplane,ship,50.0,0.02053388090349076
32,43,hybrid_control,Classical Control,airplane,vehicle,216.0,0.08870636550308009
32,43,hybrid_control,Classical Control,airplane,harbor,155.0,0.06365503080082136
32,43,hybrid_control,Classical Control,ship,airplane,1368.0,0.1233098972417523
32,43,hybrid_control,Classical Control,ship,ship,7202.0,0.6491797367946638
32,43,hybrid_control,Classical Control,ship,vehicle,1019.0,0.09185145123490175
32,43,hybrid_control,Classical Control,ship,harbor,1505.0,0.13565891472868216
32,43,hybrid_control,Classical Control,vehicle,airplane,1626.0,0.24900459418070445
32,43,hybrid_control,Classical Control,vehicle,ship,498.0,0.07626339969372128
32,43,hybrid_control,Classical Control,vehicle,vehicle,4020.0,0.6156202143950995
32,43,hybrid_control,Classical Control,vehicle,harbor,386.0,0.05911179173047473
32,43,hybrid_control,Classical Control,harbor,airplane,10.0,0.012360939431396786
32,43,hybrid_control,Classical Control,harbor,ship,15.0,0.018541409147095178
32,43,hybrid_control,Classical Control,harbor,vehicle,48.0,0.059332509270704575
32,43,hybrid_control,Classical Control,harbor,harbor,736.0,0.9097651421508035
32,43,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1908.0,0.7835728952772074
32,43,hybrid_no_entanglement,QNN No-Ent,airplane,ship,16.0,0.006570841889117043
32,43,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,364.0,0.14948665297741273
32,43,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,147.0,0.060369609856262836
32,43,hybrid_no_entanglement,QNN No-Ent,ship,airplane,1165.0,0.10501171804579051
32,43,hybrid_no_entanglement,QNN No-Ent,ship,ship,6883.0,0.6204254552010096
32,43,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,1502.0,0.13538849828736255
32,43,hybrid_no_entanglement,QNN No-Ent,ship,harbor,1544.0,0.13917432846583738
32,43,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,1275.0,0.19525267993874426
32,43,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,345.0,0.052833078101071976
32,43,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,4802.0,0.735375191424196
32,43,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,108.0,0.01653905053598775
32,43,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,7.0,0.00865265760197775
32,43,hybrid_no_entanglement,QNN No-Ent,harbor,ship,15.0,0.018541409147095178
32,43,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,90.0,0.11124845488257108
32,43,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,697.0,0.861557478368356
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1958.0,0.8041067761806981
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,37.0,0.015195071868583163
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,332.0,0.13634496919917866
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,108.0,0.04435318275154004
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,1237.0,0.1115017126374617
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,7282.0,0.6563908418965206
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,1521.0,0.13710113574905355
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,1054.0,0.09500630971696412
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,1461.0,0.2237366003062787
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,355.0,0.05436447166921899
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,4475.0,0.6852986217457887
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,239.0,0.03660030627871363
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,10.0,0.012360939431396786
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,31.0,0.038318912237330034
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,72.0,0.08899876390605686
32,43,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,696.0,0.8603213844252163
32,44,baseline_cnn,CNN Baseline,airplane,airplane,1762.0,0.7236139630390144
32,44,baseline_cnn,CNN Baseline,airplane,ship,0.0,0.0
32,44,baseline_cnn,CNN Baseline,airplane,vehicle,673.0,0.2763860369609856
32,44,baseline_cnn,CNN Baseline,airplane,harbor,0.0,0.0
32,44,baseline_cnn,CNN Baseline,ship,airplane,269.0,0.02424734090499369
32,44,baseline_cnn,CNN Baseline,ship,ship,0.0,0.0
32,44,baseline_cnn,CNN Baseline,ship,vehicle,10825.0,0.9757526590950063
32,44,baseline_cnn,CNN Baseline,ship,harbor,0.0,0.0
32,44,baseline_cnn,CNN Baseline,vehicle,airplane,864.0,0.132312404287902
32,44,baseline_cnn,CNN Baseline,vehicle,ship,0.0,0.0
32,44,baseline_cnn,CNN Baseline,vehicle,vehicle,5666.0,0.867687595712098
32,44,baseline_cnn,CNN Baseline,vehicle,harbor,0.0,0.0
32,44,baseline_cnn,CNN Baseline,harbor,airplane,7.0,0.00865265760197775
32,44,baseline_cnn,CNN Baseline,harbor,ship,0.0,0.0
32,44,baseline_cnn,CNN Baseline,harbor,vehicle,802.0,0.9913473423980222
32,44,baseline_cnn,CNN Baseline,harbor,harbor,0.0,0.0
32,44,hybrid_control,Classical Control,airplane,airplane,1947.0,0.7995893223819301
32,44,hybrid_control,Classical Control,airplane,ship,24.0,0.009856262833675565
32,44,hybrid_control,Classical Control,airplane,vehicle,338.0,0.13880903490759752
32,44,hybrid_control,Classical Control,airplane,harbor,126.0,0.05174537987679671
32,44,hybrid_control,Classical Control,ship,airplane,933.0,0.08409951325040563
32,44,hybrid_control,Classical Control,ship,ship,5289.0,0.47674418604651164
32,44,hybrid_control,Classical Control,ship,vehicle,3491.0,0.3146745988822787
32,44,hybrid_control,Classical Control,ship,harbor,1381.0,0.12448170182080404
32,44,hybrid_control,Classical Control,vehicle,airplane,1200.0,0.18376722817764166
32,44,hybrid_control,Classical Control,vehicle,ship,125.0,0.01914241960183767
32,44,hybrid_control,Classical Control,vehicle,vehicle,5009.0,0.7670750382848393
32,44,hybrid_control,Classical Control,vehicle,harbor,196.0,0.03001531393568147
32,44,hybrid_control,Classical Control,harbor,airplane,20.0,0.024721878862793572
32,44,hybrid_control,Classical Control,harbor,ship,12.0,0.014833127317676144
32,44,hybrid_control,Classical Control,harbor,vehicle,76.0,0.09394313967861558
32,44,hybrid_control,Classical Control,harbor,harbor,701.0,0.8665018541409147
32,44,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1972.0,0.8098562628336755
32,44,hybrid_no_entanglement,QNN No-Ent,airplane,ship,78.0,0.032032854209445585
32,44,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,248.0,0.10184804928131416
32,44,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,137.0,0.05626283367556468
32,44,hybrid_no_entanglement,QNN No-Ent,ship,airplane,662.0,0.05967189471786551
32,44,hybrid_no_entanglement,QNN No-Ent,ship,ship,7550.0,0.6805480439877412
32,44,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,1454.0,0.13106183522624842
32,44,hybrid_no_entanglement,QNN No-Ent,ship,harbor,1428.0,0.12871822606814495
32,44,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,1169.0,0.1790199081163859
32,44,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,369.0,0.05650842266462481
32,44,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,4736.0,0.7252679938744258
32,44,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,256.0,0.03920367534456355
32,44,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,23.0,0.02843016069221261
32,44,hybrid_no_entanglement,QNN No-Ent,harbor,ship,14.0,0.0173053152039555
32,44,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,62.0,0.07663782447466007
32,44,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,710.0,0.8776266996291718
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,2020.0,0.8295687885010267
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,58.0,0.02381930184804928
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,195.0,0.08008213552361396
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,162.0,0.06652977412731007
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,1153.0,0.10393005228051198
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,7721.0,0.6959617811429601
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,785.0,0.07075896881197044
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,1435.0,0.12934919776455742
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,1552.0,0.23767228177641653
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,447.0,0.06845329249617152
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,4163.0,0.6375191424196018
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,368.0,0.05635528330781011
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,22.0,0.027194066749072928
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,17.0,0.021013597033374538
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,47.0,0.0580964153275649
32,44,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,723.0,0.8936959208899876
32,45,baseline_cnn,CNN Baseline,airplane,airplane,1800.0,0.7392197125256673
32,45,baseline_cnn,CNN Baseline,airplane,ship,218.0,0.08952772073921972
32,45,baseline_cnn,CNN Baseline,airplane,vehicle,414.0,0.1700205338809035
32,45,baseline_cnn,CNN Baseline,airplane,harbor,3.0,0.0012320328542094457
32,45,baseline_cnn,CNN Baseline,ship,airplane,330.0,0.029745808545159545
32,45,baseline_cnn,CNN Baseline,ship,ship,8151.0,0.7347214710654408
32,45,baseline_cnn,CNN Baseline,ship,vehicle,2339.0,0.21083468541553993
32,45,baseline_cnn,CNN Baseline,ship,harbor,274.0,0.024698034973859744
32,45,baseline_cnn,CNN Baseline,vehicle,airplane,651.0,0.09969372128637059
32,45,baseline_cnn,CNN Baseline,vehicle,ship,564.0,0.08637059724349158
32,45,baseline_cnn,CNN Baseline,vehicle,vehicle,5158.0,0.7898928024502297
32,45,baseline_cnn,CNN Baseline,vehicle,harbor,157.0,0.024042879019908116
32,45,baseline_cnn,CNN Baseline,harbor,airplane,23.0,0.02843016069221261
32,45,baseline_cnn,CNN Baseline,harbor,ship,49.0,0.06056860321384425
32,45,baseline_cnn,CNN Baseline,harbor,vehicle,79.0,0.09765142150803462
32,45,baseline_cnn,CNN Baseline,harbor,harbor,658.0,0.8133498145859085
32,45,hybrid_control,Classical Control,airplane,airplane,1916.0,0.7868583162217659
32,45,hybrid_control,Classical Control,airplane,ship,238.0,0.09774127310061602
32,45,hybrid_control,Classical Control,airplane,vehicle,202.0,0.08295687885010267
32,45,hybrid_control,Classical Control,airplane,harbor,79.0,0.0324435318275154
32,45,hybrid_control,Classical Control,ship,airplane,529.0,0.047683432486028486
32,45,hybrid_control,Classical Control,ship,ship,8469.0,0.7633856138453218
32,45,hybrid_control,Classical Control,ship,vehicle,970.0,0.08743464936001442
32,45,hybrid_control,Classical Control,ship,harbor,1126.0,0.1014963043086353
32,45,hybrid_control,Classical Control,vehicle,airplane,1108.0,0.16967840735068912
32,45,hybrid_control,Classical Control,vehicle,ship,877.0,0.1343032159264931
32,45,hybrid_control,Classical Control,vehicle,vehicle,3949.0,0.6047473200612558
32,45,hybrid_control,Classical Control,vehicle,harbor,596.0,0.09127105666156202
32,45,hybrid_control,Classical Control,harbor,airplane,30.0,0.037082818294190356
32,45,hybrid_control,Classical Control,harbor,ship,11.0,0.013597033374536464
32,45,hybrid_control,Classical Control,harbor,vehicle,14.0,0.0173053152039555
32,45,hybrid_control,Classical Control,harbor,harbor,754.0,0.9320148331273177
32,45,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1975.0,0.811088295687885
32,45,hybrid_no_entanglement,QNN No-Ent,airplane,ship,223.0,0.09158110882956878
32,45,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,133.0,0.05462012320328542
32,45,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,104.0,0.04271047227926078
32,45,hybrid_no_entanglement,QNN No-Ent,ship,airplane,463.0,0.041734270776996575
32,45,hybrid_no_entanglement,QNN No-Ent,ship,ship,8547.0,0.7704164413196323
32,45,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,473.0,0.04263565891472868
32,45,hybrid_no_entanglement,QNN No-Ent,ship,harbor,1611.0,0.1452136289886425
32,45,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,1157.0,0.17718223583460949
32,45,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,988.0,0.15130168453292497
32,45,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,3399.0,0.52052067381317
32,45,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,986.0,0.15099540581929555
32,45,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,19.0,0.023485784919653894
32,45,hybrid_no_entanglement,QNN No-Ent,harbor,ship,11.0,0.013597033374536464
32,45,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,5.0,0.006180469715698393
32,45,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,774.0,0.9567367119901112
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,2040.0,0.837782340862423
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,220.0,0.09034907597535935
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,92.0,0.037782340862423
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,83.0,0.034086242299794664
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,470.0,0.04236524247340905
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,9161.0,0.8257616729763836
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,285.0,0.025689561925365062
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,1178.0,0.10618352262484226
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,1338.0,0.20490045941807045
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,1251.0,0.19157733537519142
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,2889.0,0.44241960183767226
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,1052.0,0.16110260336906584
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,19.0,0.023485784919653894
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,18.0,0.022249690976514216
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,5.0,0.006180469715698393
32,45,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,767.0,0.9480840543881335
32,46,baseline_cnn,CNN Baseline,airplane,airplane,0.0,0.0
32,46,baseline_cnn,CNN Baseline,airplane,ship,0.0,0.0
32,46,baseline_cnn,CNN Baseline,airplane,vehicle,2435.0,1.0
32,46,baseline_cnn,CNN Baseline,airplane,harbor,0.0,0.0
32,46,baseline_cnn,CNN Baseline,ship,airplane,0.0,0.0
32,46,baseline_cnn,CNN Baseline,ship,ship,0.0,0.0
32,46,baseline_cnn,CNN Baseline,ship,vehicle,11094.0,1.0
32,46,baseline_cnn,CNN Baseline,ship,harbor,0.0,0.0
32,46,baseline_cnn,CNN Baseline,vehicle,airplane,0.0,0.0
32,46,baseline_cnn,CNN Baseline,vehicle,ship,0.0,0.0
32,46,baseline_cnn,CNN Baseline,vehicle,vehicle,6530.0,1.0
32,46,baseline_cnn,CNN Baseline,vehicle,harbor,0.0,0.0
32,46,baseline_cnn,CNN Baseline,harbor,airplane,0.0,0.0
32,46,baseline_cnn,CNN Baseline,harbor,ship,0.0,0.0
32,46,baseline_cnn,CNN Baseline,harbor,vehicle,809.0,1.0
32,46,baseline_cnn,CNN Baseline,harbor,harbor,0.0,0.0
32,46,hybrid_control,Classical Control,airplane,airplane,1131.0,0.464476386036961
32,46,hybrid_control,Classical Control,airplane,ship,67.0,0.02751540041067762
32,46,hybrid_control,Classical Control,airplane,vehicle,1103.0,0.45297741273100617
32,46,hybrid_control,Classical Control,airplane,harbor,134.0,0.05503080082135524
32,46,hybrid_control,Classical Control,ship,airplane,329.0,0.029655669731386336
32,46,hybrid_control,Classical Control,ship,ship,6438.0,0.5803136830719308
32,46,hybrid_control,Classical Control,ship,vehicle,2082.0,0.18766901027582478
32,46,hybrid_control,Classical Control,ship,harbor,2245.0,0.20236163692085812
32,46,hybrid_control,Classical Control,vehicle,airplane,365.0,0.055895865237366005
32,46,hybrid_control,Classical Control,vehicle,ship,866.0,0.1326186830015314
32,46,hybrid_control,Classical Control,vehicle,vehicle,5260.0,0.8055130168453293
32,46,hybrid_control,Classical Control,vehicle,harbor,39.0,0.005972434915773353
32,46,hybrid_control,Classical Control,harbor,airplane,13.0,0.016069221260815822
32,46,hybrid_control,Classical Control,harbor,ship,80.0,0.09888751545117429
32,46,hybrid_control,Classical Control,harbor,vehicle,47.0,0.0580964153275649
32,46,hybrid_control,Classical Control,harbor,harbor,669.0,0.826946847960445
32,46,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,1517.0,0.6229979466119097
32,46,hybrid_no_entanglement,QNN No-Ent,airplane,ship,85.0,0.03490759753593429
32,46,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,679.0,0.2788501026694045
32,46,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,154.0,0.06324435318275154
32,46,hybrid_no_entanglement,QNN No-Ent,ship,airplane,447.0,0.0402920497566252
32,46,hybrid_no_entanglement,QNN No-Ent,ship,ship,5776.0,0.5206417883540653
32,46,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,1937.0,0.1745988822787092
32,46,hybrid_no_entanglement,QNN No-Ent,ship,harbor,2934.0,0.26446727961060035
32,46,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,494.0,0.07565084226646249
32,46,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,989.0,0.15145482388973966
32,46,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,4984.0,0.7632465543644716
32,46,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,63.0,0.009647779479326187
32,46,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,18.0,0.022249690976514216
32,46,hybrid_no_entanglement,QNN No-Ent,harbor,ship,63.0,0.07787391841779975
32,46,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,49.0,0.06056860321384425
32,46,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,679.0,0.8393077873918418
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,1640.0,0.6735112936344969
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,112.0,0.0459958932238193
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,582.0,0.23901437371663245
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,101.0,0.04147843942505133
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,539.0,0.04858482062376059
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,6177.0,0.5567874526771228
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,2167.0,0.19533080944654768
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,2211.0,0.19929691725256896
32,46,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,593.0,0.09081163859111792
