shot,method,circuit_type,num_runs,accuracy_mean,accuracy_std,f1_mean,f1_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,roc_auc_mean,roc_auc_std,runtime_seconds_mean,runtime_seconds_std
16,baseline_cnn,,7,0.43347403596711076,0.15183957452353636,0.2769594220862064,0.08076708876413788,0.2769594220862064,0.08076708876413788,0.3809787088574276,0.15270117119212107,0.8029317809521058,0.048862549368436356,39.165810886986684,1.3211727915299358
16,hybrid_control,,7,0.5581167831860353,0.14707942393606244,0.46554052538171015,0.16551422232049037,0.46554052538171015,0.16551422232049037,0.5527879682953225,0.1590131132740819,0.7977277605319545,0.0686176124189779,43.01855211887908,5.006570009832386
16,hybrid_no_entanglement,no_entanglement,7,0.5418150639757288,0.21481279744200443,0.4592580149808818,0.19509754575523058,0.4592580149808818,0.19509754575523058,0.519510405972143,0.2260842133335719,0.8037164695313178,0.08060884358867178,93.55030411902615,11.959003579187112
16,hybrid_zz_real_amplitudes,zz_real_amplitudes,7,0.4926021193334213,0.14820248512636752,0.40728788353405054,0.1657767323418468,0.40728788353405054,0.1657767323418468,0.47937038946637356,0.1668328278428343,0.7876613697898305,0.075455016342572,228.97416128597357,43.495680803980264
