shot,seed,method,display_name,true_class,pred_class,count,row_normalized
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,31.0,0.12109375
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,16.0,0.0625
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,6.0,0.0234375
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,34.0,0.1328125
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,205.0,0.80078125
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,11.0,0.04296875
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,6.0,0.0234375
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,4.0,0.015625
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,7.0,0.02734375
16,47,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,239.0,0.93359375
16,48,baseline_cnn,CNN Baseline,airplane,airplane,180.0,0.703125
16,48,baseline_cnn,CNN Baseline,airplane,ship,20.0,0.078125
16,48,baseline_cnn,CNN Baseline,airplane,vehicle,53.0,0.20703125
16,48,baseline_cnn,CNN Baseline,airplane,harbor,3.0,0.01171875
16,48,baseline_cnn,CNN Baseline,ship,airplane,0.0,0.0
16,48,baseline_cnn,CNN Baseline,ship,ship,196.0,0.765625
16,48,baseline_cnn,CNN Baseline,ship,vehicle,49.0,0.19140625
16,48,baseline_cnn,CNN Baseline,ship,harbor,11.0,0.04296875
16,48,baseline_cnn,CNN Baseline,vehicle,airplane,8.0,0.03125
16,48,baseline_cnn,CNN Baseline,vehicle,ship,26.0,0.1015625
16,48,baseline_cnn,CNN Baseline,vehicle,vehicle,215.0,0.83984375
16,48,baseline_cnn,CNN Baseline,vehicle,harbor,7.0,0.02734375
16,48,baseline_cnn,CNN Baseline,harbor,airplane,4.0,0.015625
16,48,baseline_cnn,CNN Baseline,harbor,ship,14.0,0.0546875
16,48,baseline_cnn,CNN Baseline,harbor,vehicle,11.0,0.04296875
16,48,baseline_cnn,CNN Baseline,harbor,harbor,227.0,0.88671875
16,48,hybrid_control,Classical Control,airplane,airplane,230.0,0.8984375
16,48,hybrid_control,Classical Control,airplane,ship,11.0,0.04296875
16,48,hybrid_control,Classical Control,airplane,vehicle,12.0,0.046875
16,48,hybrid_control,Classical Control,airplane,harbor,3.0,0.01171875
16,48,hybrid_control,Classical Control,ship,airplane,0.0,0.0
16,48,hybrid_control,Classical Control,ship,ship,202.0,0.7890625
16,48,hybrid_control,Classical Control,ship,vehicle,37.0,0.14453125
16,48,hybrid_control,Classical Control,ship,harbor,17.0,0.06640625
16,48,hybrid_control,Classical Control,vehicle,airplane,18.0,0.0703125
16,48,hybrid_control,Classical Control,vehicle,ship,22.0,0.0859375
16,48,hybrid_control,Classical Control,vehicle,vehicle,210.0,0.8203125
16,48,hybrid_control,Classical Control,vehicle,harbor,6.0,0.0234375
16,48,hybrid_control,Classical Control,harbor,airplane,2.0,0.0078125
16,48,hybrid_control,Classical Control,harbor,ship,14.0,0.0546875
16,48,hybrid_control,Classical Control,harbor,vehicle,9.0,0.03515625
16,48,hybrid_control,Classical Control,harbor,harbor,231.0,0.90234375
16,48,hybrid_no_entanglement,QNN No-Ent,airplane,airplane,236.0,0.921875
16,48,hybrid_no_entanglement,QNN No-Ent,airplane,ship,7.0,0.02734375
16,48,hybrid_no_entanglement,QNN No-Ent,airplane,vehicle,9.0,0.03515625
16,48,hybrid_no_entanglement,QNN No-Ent,airplane,harbor,4.0,0.015625
16,48,hybrid_no_entanglement,QNN No-Ent,ship,airplane,2.0,0.0078125
16,48,hybrid_no_entanglement,QNN No-Ent,ship,ship,202.0,0.7890625
16,48,hybrid_no_entanglement,QNN No-Ent,ship,vehicle,44.0,0.171875
16,48,hybrid_no_entanglement,QNN No-Ent,ship,harbor,8.0,0.03125
16,48,hybrid_no_entanglement,QNN No-Ent,vehicle,airplane,21.0,0.08203125
16,48,hybrid_no_entanglement,QNN No-Ent,vehicle,ship,17.0,0.06640625
16,48,hybrid_no_entanglement,QNN No-Ent,vehicle,vehicle,214.0,0.8359375
16,48,hybrid_no_entanglement,QNN No-Ent,vehicle,harbor,4.0,0.015625
16,48,hybrid_no_entanglement,QNN No-Ent,harbor,airplane,1.0,0.00390625
16,48,hybrid_no_entanglement,QNN No-Ent,harbor,ship,18.0,0.0703125
16,48,hybrid_no_entanglement,QNN No-Ent,harbor,vehicle,12.0,0.046875
16,48,hybrid_no_entanglement,QNN No-Ent,harbor,harbor,225.0,0.87890625
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,airplane,241.0,0.94140625
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,ship,5.0,0.01953125
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,vehicle,6.0,0.0234375
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,airplane,harbor,4.0,0.015625
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,airplane,2.0,0.0078125
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,ship,205.0,0.80078125
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,vehicle,42.0,0.1640625
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,ship,harbor,7.0,0.02734375
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,airplane,25.0,0.09765625
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,ship,20.0,0.078125
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,vehicle,209.0,0.81640625
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,vehicle,harbor,2.0,0.0078125
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,airplane,3.0,0.01171875
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,ship,19.0,0.07421875
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,vehicle,12.0,0.046875
16,48,hybrid_zz_real_amplitudes,QNN ZZ+RealAmp,harbor,harbor,222.0,0.8671875
